#"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
226.9999999980881	-2636.349942674565	11345.580830160528	8709.230887485963	294.7849915253864	32.811678782313805	0.7996877799751065	319
227.99999999806445	-2829.9961815811653	11489.753016484901	8659.756834903736	298.53092550267974	32.82210548486284	0.7994337406168532	319
228.9999999980408	-2877.02085743784	11588.053457967937	8711.032600530098	301.08500318660816	33.091229140412565	0.7929321226282409	319
229.99999999801716	-2763.6100164538425	11535.96934645623	8772.359330002388	299.7317349317321	32.92490281845526	0.7969377679674469	319
230.9999999979935	-2841.580260337958	11227.811938215978	8386.23167787802	291.72507750833233	33.0593591921309	0.7936965266081296	319
231.99999999796987	-2801.053493484248	11556.955580978654	8755.902087494407	300.2770068802071	33.420560196077496	0.7851184542910344	318
232.99999999794622	-2896.2245972272285	11349.323647026205	8453.099049798977	294.8822387491774	33.31735668512242	0.7875504293652947	318
233.99999999792257	-2928.0564876963203	11186.841214989312	8258.784727292992	290.6605613341533	33.211805849975995	0.7900533527508803	318
234.99999999789893	-2720.2470022854027	11685.479868669994	8965.232866384591	303.6163714861321	33.20398339228467	0.7902394797842777	318
235.99999999787528	-2829.379716644475	11676.340132549987	8846.960415905512	303.3788995510224	33.058036137354996	0.7937282920758598	319
236.99999999785163	-2728.794325036506	11396.969089913648	8668.174764877142	296.1201799077703	32.81892508982598	0.7995112116215859	319
237.99999999782798	-2912.4094776942675	11615.09790694667	8702.688429252403	301.7876818579205	33.13784877524533	0.7918165943917878	319
238.99999999780434	-2915.654995273761	11539.68970378465	8624.03470851089	299.82839860368927	33.6438278796241	0.7799082392338645	319
239.9999999977807	-2918.902890311915	11485.935410841368	8567.032520529454	298.43173508976724	32.728864137809104	0.8017112495014104	318
240.99999999775704	-2791.7994311550055	11459.969428590499	8668.169997435492	297.75707753169644	33.136917953084975	0.7918388366665231	318
241.9999999977334	-2715.4957641380906	11419.183244654909	8703.687480516819	296.69735612423494	33.27764430122786	0.7884902646704677	318
242.99999999770975	-2778.324433192821	11192.661022279412	8414.33658908659	290.8117736756255	33.886926182776755	0.7743133272448011	319
243.9999999976861	-2641.141985440947	11102.108892925084	8460.966907484137	288.45901544456507	33.253694430168736	0.7890581486452809	319
244.99999999766246	-2673.227567230819	11555.43392254226	8882.20635531144	300.23747059943037	33.02478932996414	0.7945273564206359	319
245.9999999976388	-2687.2296290806376	11482.408944344614	8795.179315263977	298.34010915964325	33.47754711177959	0.7837819920041933	319
246.99999999761516	-2921.404101600406	11556.06562805362	8634.661526453214	300.2538838008875	32.85681265726032	0.7985892860757089	319
247.99999999759152	-2410.383584517638	11466.334402366541	9055.950817848903	297.9224545863151	33.389955446195174	0.7858380825025871	319
248.99999999756787	-2732.8131028365306	11596.896256084554	8864.083153248022	301.3147599709358	33.0150627393422	0.7947614326783383	319
249.99999999754422	-2821.9512643797984	11407.91928343568	8585.968019055881	296.40469180301085	32.91513520144491	0.797174260476165	319
250.99999999752058	-2660.045533904844	11576.156528802123	8916.110994897279	300.7758928628775	33.42390661671922	0.7850398477824725	319
251.99999999749693	-2682.4721127204757	11230.34095894947	8547.868846228994	291.7907874412701	33.394557880803895	0.7857297783770866	319
252.99999999747328	-2477.19623103483	11485.822100696387	9008.625869661557	298.4287910245291	33.108333750857554	0.7925224736507679	319
253.99999999744963	-2814.5794139552436	11435.855212990195	8621.275799034951	297.1305332456181	33.04340849757524	0.7940796593248025	319
254.999999997426	-2502.2618436206803	11251.961362507194	8749.699518886515	292.35253659937365	33.23191056605932	0.7895753844945516	319
255.99999999740234	-2848.069004539706	11580.581561863422	8732.512557323716	300.89086567502363	32.88607713945338	0.7978786418160476	319
256.9999999973787	-2826.46511611111	11562.695807861164	8736.230691750054	300.4261515346982	33.093677746776976	0.7928734534571421	319
257.9999999973551	-2833.9311750393344	11731.757181958761	8897.826006919426	304.81876540583175	32.72768305487289	0.8017401818115578	319
258.99999999733143	-2845.433036376608	11653.719592342153	8808.286555965546	302.7911644801357	32.77026090502582	0.8006984942454537	319
259.9999999973078	-2745.75376801886	11477.365504922345	8731.611736903486	298.2090686893837	32.677466243339026	0.8029722490504726	319
260.99999999728414	-2701.6016429376664	11487.28632683726	8785.684683899593	298.4668350785965	33.70008483342507	0.7786063059597957	319
261.9999999972605	-2660.608556472912	11322.851476885378	8662.242920412467	294.19442923396264	33.40533685277543	0.7854762452576437	319
262.99999999723684	-2621.9997681458585	11686.67678191699	9064.677013771132	303.6474701197458	33.72700989249947	0.777984726375644	319
263.9999999972132	-2501.605330336414	11351.884039397351	8850.278709060938	294.94876379137037	33.69082483941166	0.7788203075393463	319
264.99999999718955	-2840.3399875346117	11375.958999106195	8535.619011571584	295.5742881166547	33.08308383886957	0.793127348420171	319
265.9999999971659	-2718.073005911523	11658.040560221765	8939.967554310242	302.90343343302936	32.9987528526065	0.7951542496131718	319
266.99999999714225	-3140.83193218713	11503.280674188398	8362.448742001268	298.8824060060739	33.21403933071309	0.7900002255498471	319
267.9999999971186	-3090.6207504480467	11634.26015134342	8543.639400895374	302.285562234136	33.03151540227072	0.7943655700664903	319
268.99999999709496	-2885.0361025616794	11320.730777422315	8435.694674860635	294.1393284522041	32.831318634578146	0.7992094029098684	319
269.9999999970713	-2919.8573794530776	11163.17785915453	8243.320479701451	290.04573144984494	32.512593203145386	0.8070441628183127	319
270.99999999704767	-2819.0643781028202	11270.713202442974	8451.648824340155	292.8397536981986	32.962839711501715	0.7960205732374821	319
271.999999997024	-3012.720373956035	11171.098486024886	8158.378112068851	290.2515280467584	32.95756425973267	0.796147990667611	319
272.9999999970004	-2791.700136566585	11450.347312642261	8658.647176075676	297.50707222912814	33.21436616867868	0.7899924517430184	319
273.9999999969767	-3098.4879960860626	11317.175868386403	8218.68787230034	294.04696351772327	32.61045563001574	0.8046222616568872	319
274.9999999969531	-3077.768818021586	11650.134656079113	8572.365838057527	302.69801936736104	33.11029188150952	0.7924756041591433	319
275.99999999692943	-2730.4337087114436	11518.50381317269	8788.070104461247	299.27793911836244	33.09445865717293	0.7928547444905174	319
276.9999999969058	-2453.5781964275798	11504.306593317538	9050.72839688996	298.90906180856797	33.227628507288806	0.789677137413795	319
277.99999999688214	-2728.6933965187873	11680.06263438426	8951.369237865472	303.47561894230756	33.516344763552894	0.7828747062901188	319
278.9999999968585	-2690.2694882610886	11481.607547426596	8791.338059165508	298.31928697458085	32.756963311734474	0.8010235354534602	319
279.99999999683484	-2720.9793062576605	11317.499630880542	8596.520324622881	294.05537563214205	33.70872308201934	0.7784067791248106	319
280.9999999968112	-2627.8780780287075	11558.634550517425	8930.756472488718	300.32063047503823	32.78254805726674	0.8003983862648086	319
281.99999999678755	-2701.7515098920644	11551.21553362906	8849.464023736995	300.12786689040536	33.30552002055001	0.787830322015537	319
282.9999999967639	-2635.285698490593	11440.957864319906	8805.672165829314	297.26311218110874	33.246867166695246	0.7892201821941773	319
283.99999999674026	-2636.9144865152803	11651.009849715978	9014.095363200697	302.72075896550837	33.22899587062004	0.7896446424336452	319
284.9999999967166	-2982.8960607990157	11385.336599809118	8402.440539010102	295.8179403355337	33.162136902025644	0.7912366636747727	319
285.99999999669296	-2765.3876386670404	11363.084258120507	8597.696619453467	295.2397719319682	33.59788808145271	0.7809746404021686	319
286.9999999966693	-2757.8752715869246	11797.494470629841	9039.619199042916	306.526775456079	33.005460607676824	0.794992649082492	319
287.99999999664567	-3010.7084690300508	11584.948928910308	8574.240459880257	301.0043401878914	32.63549440874047	0.8040049350579916	319
288.999999996622	-3051.8751428199944	11459.569809475914	8407.69466665592	297.74669448308305	32.362803814464925	0.8107795206222821	319
289.9999999965984	-2770.509201384397	11389.231749631464	8618.722548247068	295.9191455293937	33.03875191946098	0.7941915792293925	319
290.99999999657473	-2760.4144385392815	11058.760710380971	8298.34627184169	287.33272726106924	33.47598775987665	0.7838185015151146	319
291.9999999965511	-3045.975504073187	11422.68582055252	8376.710316479333	296.7883613201567	32.92032457114634	0.7970485985330353	319
292.99999999652744	-3113.458549739289	11316.240402331576	8202.781852592287	294.0226578997763	32.59669289568717	0.8049619833107824	319
293.9999999965038	-2883.9553105111145	11769.600893367082	8885.645582855966	305.8020344260599	32.46109579026882	0.8083244857849434	319
294.99999999648014	-2696.61633180153	11469.874884819146	8773.258553017617	298.0144446840818	33.406171763343096	0.785456614082229	319
295.9999999964565	-2701.2361276465986	11169.33616877906	8468.100041132462	290.2057388816065	33.39635629799338	0.7856874662779129	319
296.99999999643285	-2733.370334915596	11097.485624359455	8364.11528944386	288.3388920057267	33.304025480158025	0.7878656764275431	319
297.9999999964092	-2970.453573370164	11438.670173616149	8468.216600245985	297.20367257243515	32.944419243982026	0.7964656583672497	319
298.99999999638555	-3152.1049367751934	11405.853137888014	8253.748201112821	296.35100846084646	32.684528717294015	0.802798742782582	319
299.9999999963619	-2983.9634066737904	11378.251567211933	8394.288160538143	295.6338544517537	33.39933773287171	0.785617330874805	319
300.99999999633826	-2743.674692236438	11294.160851513036	8550.486159276597	293.4489790111974	33.01428894001707	0.7947800605476638	319
301.9999999963146	-2977.85987382967	11529.931899547577	8552.072025717907	299.57486779884186	33.18754792476869	0.7906308300379717	319
302.99999999629097	-2875.086037781962	11546.548674148507	8671.462636366545	300.0066108566228	33.2412591418314	0.789353328967767	319
303.9999999962673	-2825.593671692892	11607.17038958706	8781.576717894168	301.5817062298189	32.80991991546566	0.7997306494587471	319
304.9999999962437	-2724.4385270775265	11115.12305094488	8390.684523867352	288.79715401314127	33.556862246718	0.7819294417269638	319
305.99999999622	-2619.482526641034	11313.398660967126	8693.916134326093	293.9488227461092	33.42236279761862	0.7850761097164083	319
306.9999999961964	-2441.0492799393305	11759.884083869867	9318.834803930537	305.5495687613955	33.326132719629314	0.7873430374725068	319
307.99999999617273	-2479.1457563862755	11707.639456534758	9228.493700148483	304.1921299262425	33.3082578225159	0.7877655655993987	319
308.9999999961491	-2910.6712685186358	11540.03658173891	8629.365313220274	299.8374113123674	32.80187159938724	0.7999268725622046	319
309.99999999612544	-2920.5645188616654	11648.271959573962	8727.707440712296	302.64962211192693	33.19063646830601	0.7905572581514292	319
310.9999999961018	-2891.564965488248	11310.824718611315	8419.259753123068	293.88194564330564	33.093901793969934	0.7928680856684563	319
311.99999999607815	-2957.060207917761	11399.768633259227	8442.708425341467	296.19291865722306	32.484310658743404	0.8077468177894788	319
312.9999999960545	-2777.7673306414363	11568.246468404308	8790.479137762872	300.5703708078817	32.91773918431077	0.7971111993982531	319
313.99999999603085	-2976.18287813951	11337.135229712818	8360.952351573307	294.5655548747931	32.88492869320092	0.7979065062747077	319
314.9999999960072	-2976.704765181896	11634.419956589118	8657.715191407222	302.2897143519256	33.17248971783828	0.7909897263024831	319
315.99999999598356	-2734.1989796533394	11622.87333142478	8888.67435177144	301.98970575367315	33.30712369886	0.7877923893975544	319
316.9999999959599	-2794.5914147961807	11475.018832795322	8680.42741799914	298.1480966040023	33.03009201318449	0.7943998022231084	319
317.99999999593626	-2684.689168640462	11192.021099085454	8507.331930444992	290.795146959362	33.222638805317985	0.7897957388768503	319
318.9999999959126	-3009.309404884558	11664.612534277141	8655.303129392583	303.0741888438999	33.431094467040886	0.7848710603403514	319
319.99999999588897	-2940.521398194832	11662.369987454265	8721.848589259433	303.0159221798945	33.598410788872215	0.7809624903858613	319
320.9999999958653	-2992.111617580892	11513.8322011251	8521.720583544207	299.1565596016613	33.18396119048354	0.7907162864634032	319
321.9999999958417	-2943.354097476892	11333.740790880285	8390.386693403394	294.4773593352734	33.48688232139262	0.7835634954264571	319
322.99999999581803	-2967.19507044914	11036.842138782144	8069.6470683330035	286.76323099289823	33.361615402965306	0.786505636665082	319
323.9999999957944	-3110.151233273944	11465.041605044156	8354.890371770212	297.8888646579167	33.48182473750737	0.7836818563025029	319
324.99999999577074	-2819.716535102013	11258.018944696989	8438.302409594977	292.5099268944334	33.86815930312212	0.7747423864356866	319
325.9999999957471	-2695.4367357911865	11346.761471125297	8651.32473533411	294.81566736666804	33.61254690549482	0.7806340482456983	319
326.99999999572344	-2649.496039457485	11634.774975433014	8985.27893597553	302.2989385801477	34.21981260277752	0.7667808958297767	319
327.9999999956998	-2603.798644627535	11386.68209435232	8782.883449724784	295.8528994622151	33.79799577577939	0.7763507261424218	319
328.99999999567615	-2753.0569230765445	11363.639380170032	8610.582457093487	295.25419531417447	32.93923977626078	0.7965908970854659	319
329.9999999956525	-2907.843654409103	11734.970265693963	8827.12661128486	304.9022489115095	32.996195558804025	0.7952158762037562	319
330.99999999562885	-2730.695930645075	11674.124181118794	8943.428250473718	303.32132389811903	33.619248924560424	0.7804784283421619	319
331.9999999956052	-2687.8710370337835	11483.072559662163	8795.20152262838	298.3573514532453	33.24900146224773	0.7891695211502148	319
332.99999999558156	-2563.6910818109804	11453.152591298334	8889.461509487353	297.57995999549604	33.68993185807924	0.778840950857916	319
333.9999999955579	-2660.6401435686817	11381.047318801284	8720.407175232602	295.7064946824224	33.659764998006985	0.7795389707634164	319
334.99999999553427	-2972.743200471933	11381.90758881718	8409.164388345245	295.728846529643	33.238750186925586	0.7894129115903386	319
335.9999999955106	-3014.991020465434	11411.993288135156	8397.002267669723	296.51054406908577	33.48005530468527	0.783723274167139	319
336.999999995487	-2596.9715656601857	11720.117505148053	9123.145939487868	304.5163391059916	33.86533217874911	0.7748070629925838	319
337.9999999954633	-2526.2683879804026	11417.12652343791	8890.858135457507	296.64391764844436	33.029036619885694	0.7944251860766396	319
338.9999999954397	-2701.2605253342076	11551.670728314668	8850.41020298046	300.1396939236395	33.36093319017203	0.7865217202741424	319
339.99999999541603	-2447.261278265647	11540.599512331188	9093.33823406554	299.8520375789604	33.70362373302198	0.7785245518563161	319
340.9999999953924	-2471.8321010077802	11403.11663828697	8931.28453727919	296.2799077368043	33.042557401412985	0.7941001128914672	319
341.99999999536874	-2743.895727214868	11574.53979729535	8830.644070080481	300.7338863591421	33.243718155084174	0.7892949410856416	319
342.9999999953451	-2977.458226189787	11728.40310006775	8750.944873877963	304.7316184349875	32.65751128028498	0.8034628951816399	319
343.99999999532145	-2687.6477671709235	11179.206606678665	8491.558839507741	290.46219617507995	33.07866490372189	0.7932333012549279	319
344.9999999952978	-3070.4420781657927	11321.671588895842	8251.229510730049	294.1637729567563	32.852054226784844	0.7987049571253796	319
345.99999999527415	-3294.4883014839315	11663.024855695665	8368.536554211732	303.03293720379514	32.86131267352086	0.7984799275479917	319
346.9999999952505	-2816.885077153358	11503.776171510108	8686.89109435675	298.8952801970005	32.66991407947397	0.8031578687000734	319
347.99999999522686	-2800.088066108196	11616.511569826398	8816.423503718202	301.8244121590182	33.1021137164683	0.7926713921483172	319
348.9999999952032	-3317.601778668703	11469.456613747403	8151.8548350787005	298.0035770135602	33.16031209676629	0.7912802052681406	319
349.99999999517956	-3014.353416576896	11059.47853754554	8045.125120968643	287.351378106521	33.172806819734774	0.7909821651592949	319
350.9999999951559	-2579.341797037337	11390.815325852484	8811.473528815146	295.9602905804828	33.67114208428512	0.7792755736352363	319
351.99999999513227	-2709.388798330268	11431.861167553812	8722.472369223544	297.0267585100853	33.79227974654747	0.7764820473636632	319
352.9999999951086	-2783.8592139662387	11860.84131622687	9076.98210226063	308.1726761483414	33.247671522341484	0.7892010887154282	319
353.999999995085	-2670.4145770259643	11390.404557388276	8719.989980362312	295.9496178454283	33.622582924455735	0.7804010364593242	319
354.99999999506133	-2746.4633088803857	11615.1357941702	8868.672485289815	301.78866625748844	33.30116411809547	0.7879333728284534	319
355.9999999950377	-2792.352015819015	11567.982905893587	8775.630890074572	300.563522831242	33.34847596028292	0.786815523262138	319
356.99999999501404	-2848.824156982144	11282.898536393419	8434.074379411275	293.1563574595298	33.729588249120326	0.7779252556802011	319
357.9999999949904	-2869.3031102880873	11451.316129369661	8582.013019081574	297.5322443763325	33.59114498244503	0.7811314135435864	319
358.99999999496674	-2902.2304776134697	11680.829910312546	8778.599432699077	303.4955545834531	33.03175945416121	0.794359700974976	319
359.9999999949431	-2639.1256670283724	11628.82148574735	8989.695818718978	302.14425285424204	32.758202948643195	0.8009932230965565	319
360.99999999491945	-2438.001129664172	11473.448739155196	9035.447609491024	298.10730186221457	32.685015182091156	0.8027867943920006	319
361.9999999948958	-2559.271676537884	11341.243760979734	8781.97208444185	294.67230422265203	33.08379981507103	0.7931101841189307	319
362.99999999487216	-2537.986074102378	11672.17933916673	9134.193265064352	303.27079230992274	33.66741513317653	0.7793618387064206	319
363.9999999948485	-2751.2105468691884	11400.054339068942	8648.843792199754	296.20034196907955	33.45936405428598	0.7842079281636477	319
364.99999999482486	-2542.244211593683	11672.026421694085	9129.782210100402	303.2668191527479	33.16444039929315	0.7911817068755389	319
365.9999999948012	-3019.8580071826586	11695.478991650045	8675.620984467387	303.876172321987	32.84792032843768	0.7988054738420886	319
366.99999999477757	-2962.8867675117385	11376.609534609132	8413.722767097393	295.59119056577487	32.882526862704495	0.7979647875676286	319
367.9999999947539	-2903.8856994777025	11533.716328594834	8629.830629117132	299.67319620541036	32.678712710774704	0.8029416211989702	319
368.9999999947303	-2759.0659307413184	11567.976561029442	8808.910630288123	300.5633579766831	33.45572285937401	0.78429327840193	319
369.9999999947066	-2915.904054030976	11570.367221822962	8654.463167791986	300.625472991534	33.215322779144365	0.7899696997423176	319
370.999999994683	-2739.1764154423613	11555.943815473467	8816.767400031105	300.2507188222984	32.97824171624427	0.7956488034885165	319
371.99999999465933	-2878.260851485492	11762.867635812727	8884.606784327236	305.6270884888874	32.63126415112047	0.8041091647926197	319
372.9999999946357	-2633.6184502790416	11343.13806649996	8709.519616220918	294.72152275496745	32.335532829087214	0.811463311935334	319
373.99999999461204	-2768.2569267865147	11502.503753622994	8734.24682683648	298.86221977447263	32.69886555189097	0.8024467552565423	319
374.9999999945884	-2693.729855085293	11512.410082891583	8818.68022780629	299.1196096104981	32.940997332797345	0.7965483952290712	319
375.99999999456475	-2640.003497343766	11420.90166663751	8780.898169293745	296.7420047867548	33.12293367947974	0.7921731455490136	319
376.9999999945411	-2607.907586317032	11593.870833626017	8985.963247308984	301.2361523485363	33.13947925412789	0.7917776366210239	319
377.99999999451745	-2994.5432992396936	11395.774110393599	8401.230811153906	296.0891315169506	32.70744782618301	0.8022361971538444	319
378.9999999944938	-2467.155471665516	11289.939775420353	8822.784303754837	293.3393054829016	33.34720609449981	0.7868454852957721	319
379.99999999447016	-2653.3000296839373	11379.015063786414	8725.715034102475	295.65369189635936	33.05489601983218	0.7938036939200166	319
380.9999999944465	-2857.2177294601615	11202.944271625951	8345.72654216579	291.07895678567087	32.879277411775824	0.7980436502320216	319
381.99999999442286	-3029.3355484895565	11534.664653609507	8505.32910511995	299.69783592951075	33.40239144052962	0.7855455083029466	319
382.9999999943992	-2813.1944672475697	11588.466950641014	8775.272483393444	301.0957467030444	33.161451725235935	0.7912530120844145	319
383.99999999437557	-3125.526243758013	11314.445075564086	8188.918831806073	293.9760110692735	32.463503759995504	0.8082645285817562	319
384.9999999943519	-2840.658445136311	11446.231062613428	8605.572617477117	297.40012232960066	33.28590763495195	0.788294519423962	319
385.9999999943283	-2795.909179867701	11498.034926797496	8702.125746929796	298.746109096879	32.9428200674945	0.7965043220017343	319
386.99999999430463	-2946.4231121711714	11560.243714977987	8613.820602806816	300.36244036903753	33.16301324973297	0.7912157548860886	319
387.999999994281	-2731.565586254191	11469.349638315616	8737.784052061425	298.0007975391353	33.271024798719594	0.7886471403097455	319
388.99999999425734	-2831.0583818394052	11544.891761483625	8713.83337964422	299.9635603514801	32.964441018229685	0.7959819051132805	319
389.9999999942337	-2687.4434698963464	11555.94708770793	8868.503617811582	300.25080384267966	33.66551056971754	0.7794059296485811	319
390.99999999421004	-2871.9620145996673	11633.850513800979	8761.888499201312	302.2749188831005	32.909627290552145	0.7973076793311993	319
391.9999999941864	-2700.605005151875	11414.944517578464	8714.339512426588	296.5872239816842	32.99385502716182	0.795272287554267	319
392.99999999416275	-2721.858110792065	11692.056906994432	8970.198796202367	303.7872584786761	32.46945773513897	0.8081163158536049	319
393.9999999941391	-2781.8424561474176	11495.277068266645	8713.434612119228	298.67445341738454	33.191589271919604	0.7905345642753948	319
394.99999999411546	-3096.3871276749896	11548.253713360056	8451.866585685068	300.0509118031367	33.49012402088362	0.7834876498612777	319
395.9999999940918	-2851.324098008908	11599.30012810044	8747.976030091531	301.3772182445525	33.27244583530051	0.7886134578915259	319
396.99999999406816	-2356.4549894160273	11648.972194338217	9292.517204922191	302.6678158652602	33.062708383730914	0.7936161266085583	319
397.9999999940445	-2928.0389330508915	11643.10088442266	8715.061951371768	302.51526536391435	33.302642862292814	0.7878983860585511	319
398.99999999402087	-2658.156220588042	11180.735481048003	8522.579260459961	290.50191994284074	33.64746105480568	0.7798240265423311	319
399.9999999939972	-2648.5680134719155	11903.573503293097	9255.005489821182	309.2829593141615	33.4948260829313	0.7833776624998233	319
400.9999999939736	-2581.2227887372424	11588.658262435347	9007.435473698104	301.10071743539527	33.0603626703462	0.7936724356088277	319
401.9999999939499	-2749.8981480166008	11385.154822454322	8635.256674437722	295.8132173304452	33.323336198304716	0.7874091119369889	319
402.9999999939263	-2917.6623393929262	11442.626352394931	8524.964013002005	297.3064634427514	32.6944830664034	0.8025543180906852	319
403.99999999390263	-2828.4425544989735	11353.48962325533	8525.047068756356	294.9904806528561	33.40630253951661	0.7854535392429729	319
404.999999993879	-2960.325135854434	11260.584661467816	8300.259525613383	292.57659027710787	32.99019732673342	0.7953604612550204	319
405.99999999385534	-2885.1325679864613	11413.428084035404	8528.295516048944	296.54782345597897	33.26154839851918	0.7888718302679202	319
406.9999999938317	-2661.048788094155	11335.280214186758	8674.231426092603	294.5173571893406	33.42362402553004	0.7850464851639836	319
407.99999999380805	-2934.0308553096206	11412.035955578089	8478.005100268469	296.5116526700461	33.0681505154734	0.7934855186535732	319
408.9999999937844	-2853.3804333429407	11112.432578583248	8259.052145240308	288.7272491855088	33.47597689200755	0.7838187559792905	319
409.99999999376075	-2649.211056877182	11529.172959813266	8879.961902936084	299.5551487517083	33.31974764529932	0.7874939162808032	319
410.9999999937371	-2510.7566077439524	11564.950225153938	9054.193617409986	300.484726621553	32.82331880895631	0.7994041893023056	319
411.99999999371346	-2898.4503134557335	11598.732336306944	8700.28202285121	301.3624656724684	33.470255125896244	0.783952750404445	319
412.9999999936898	-3061.5915736405805	11631.116274927044	8569.524701286464	302.20387689808916	33.25268533338171	0.7890820936600847	319
413.99999999366617	-2682.565370072832	11569.169341096422	8886.60397102359	300.5943492205163	33.42740382225822	0.7849577161961072	319
414.9999999936425	-2762.711961545489	11465.222695647739	8702.51073410225	297.8935698195864	32.84083444528481	0.7989778276310565	319
415.99999999361887	-3160.3510692844316	11578.271366779692	8417.92029749526	300.8308413493964	32.79037661498627	0.8002072946820841	319
416.9999999935952	-2804.9196043321153	11504.49090773653	8699.571303404415	298.9138507325776	33.16398939936593	0.7911924662232133	319
417.9999999935716	-2681.127816294317	11461.98243813403	8780.854621839713	297.8093802749507	33.621649477646706	0.7804227029411467	319
418.99999999354793	-2748.3947308594447	11648.661621097475	8900.26689023803	302.6597464388015	33.50146169823018	0.7832224993356335	319
419.9999999935243	-2915.372175767412	11656.744957932737	8741.372782165325	302.86977062497147	33.032310493154085	0.7943464496109911	319
420.99999999350064	-3163.4593112144516	11437.900048676878	8274.440737462426	297.1836629072541	33.133549662121766	0.7919193334326428	319
421.999999993477	-2635.3919957910402	11258.460839458217	8623.068843667177	292.5214083642139	32.92975934991872	0.7968202343619496	319
422.99999999345334	-3007.61912473342	11465.645123471972	8458.02599873855	297.90454549235716	32.93179915444692	0.7967708791015646	319
423.9999999934297	-3056.673601721987	11437.421804593876	8380.74820287189	297.17123699622624	33.20227110634175	0.7902802335010474	319
424.99999999340605	-2770.259826267264	11477.095135890879	8706.835309623615	298.202043863256	33.43598022963726	0.7847563727001731	319
425.9999999933824	-3113.4005982558397	11382.522063531913	8269.121465276074	295.7448120342996	33.09607231394242	0.7928160874736503	319
426.99999999335876	-3117.660045656322	11673.647789247334	8555.987743591013	303.3089461119225	32.64137597739487	0.8038600634010096	319
427.9999999933351	-3078.138233678262	11243.378421286121	8165.240187607858	292.1295315110497	32.2274044738753	0.8141859076474867	319
428.99999999331146	-2898.624998878869	11471.566932238638	8572.941933359769	298.0584080731478	32.24223746733618	0.8138113426298973	319
429.9999999932878	-2729.678969009309	11302.677341120318	8572.998372111007	293.6702575296171	32.80547901863954	0.7998389094631482	319
430.99999999326417	-2842.9008558765495	11315.86809263751	8472.96723676096	294.01298441442077	33.3333770726117	0.7871719239705879	319
431.9999999932405	-2918.4836979613788	11607.78217852756	8689.29848056618	301.59760195171623	33.339793045584656	0.7870204391133675	319
432.9999999932169	-2695.5680459105556	11508.033769500442	8812.465723589887	299.00590265047265	32.89061748520575	0.7977684996180816	319
433.9999999931932	-2792.3424304829814	11565.311348596588	8772.968918113605	300.49410946167154	33.247523497551406	0.7892046024004548	319
434.9999999931696	-2916.7754617275723	11640.25106940046	8723.475607672888	302.4412204375467	33.41446306671595	0.7852617146741323	319
435.99999999314593	-2745.1108011699134	11600.92150590755	8855.810704737636	301.4193454701467	33.6321884252689	0.7801781504937868	319
436.9999999931223	-2751.3823363583706	11215.564563658088	8464.182227299718	291.4068617854618	33.256278449288544	0.7889968386780263	319
437.99999999309864	-2665.4348344827526	11372.137292911299	8706.702458428546	295.4749911617311	32.89165620655188	0.7977433060199053	319
438.999999993075	-2940.4389377249076	11383.231232818216	8442.792295093308	295.7632379276217	32.37367093381545	0.8105073600188222	319
439.99999999305135	-3003.4569757962227	11318.39221691899	8314.935241122766	294.0785671259684	33.28601283773413	0.7882920279637494	319
440.9999999930277	-2964.844128640164	11260.97253118828	8296.128402548115	292.58666804870643	33.086950587123276	0.7930346585912491	319
441.99999999300405	-2906.7592928996182	11637.38348228205	8730.624189382432	302.36671375013657	32.79102858525427	0.8001913844960704	319
442.9999999929804	-2679.6777606611113	11664.156275177374	8984.478514516264	303.0623341546714	33.258486561397916	0.7889444552519036	319
443.99999999295676	-2468.5043783768715	11530.750342092244	9062.245963715373	299.59613286955135	34.034329564982656	0.770959760279274	319
444.9999999929331	-2590.482417597607	11767.431129409582	9176.948711811976	305.7456588328313	33.18674659909707	0.7906499205739781	319
445.99999999290947	-2717.7851767651164	11687.596504602581	8969.811327837466	303.6713666877696	33.49354611005446	0.7834075996750937	319
446.9999999928858	-2820.3667777817986	11345.134361775592	8524.767583993793	294.7733912220577	32.88450067491801	0.7979168916710412	319
447.9999999928622	-2688.495573406931	11412.980977128842	8724.485403721912	296.53620656235006	32.52297767382598	0.8067864764978664	319
448.9999999928385	-2401.5363238306004	11595.47769555077	9193.94137172017	301.277902417216	32.75620041142927	0.8010421914969572	319
449.9999999928149	-2489.017138123171	11508.246539301239	9019.229401178069	299.01143091252146	33.17250707933587	0.7909893123221289	319
450.99999999279123	-2813.4243165772677	11672.736198093742	8859.311881516474	303.2852608203091	33.21504464147447	0.789976314826956	319
451.9999999927676	-2984.277798567101	11519.817947650328	8535.540149083226	299.3120834364588	32.605397874268775	0.8047470748207604	319
452.99999999274394	-2922.0855415487554	11561.535285854246	8639.449744305492	300.39599843146834	33.251659324526166	0.7891064414740674	319
453.9999999927203	-3206.297189217599	11563.799504433642	8357.502315216043	300.45482817890314	33.53854806057646	0.7823564250692203	319
454.99999999269664	-2907.8394053872344	11383.995275009423	8476.15586962219	295.7830895486388	32.62100662525979	0.8043620132300523	319
455.999999992673	-2671.21226739293	11425.302238618024	8754.089971225094	296.856342042238	33.212221455912065	0.7900434663039996	319
